order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_revenue,line_cost
3608,UB-001605,58,1,559.81,5.0,531.82,356.56
3609,UB-001605,110,1,905.99,15.0,770.09,679.34
3610,UB-001605,37,1,1029.16,5.0,977.70,831.45
3611,UB-001605,17,1,838.54,15.0,712.76,644.64
3612,UB-001606,140,1,292.22,5.0,277.61,195.06
3613,UB-001607,71,1,186.15,10.0,167.54,122.07
3614,UB-001608,116,4,751.58,0.0,3006.32,1994.24
3615,UB-001608,37,3,1029.43,5.0,2933.88,2494.35
3616,UB-001608,91,4,462.86,15.0,1573.72,1284.28
3617,UB-001609,112,3,447.54,0.0,1342.62,1014.12
3618,UB-001609,39,2,859.9,10.0,1547.82,1228.14
3619,UB-001610,47,2,106.23,0.0,212.46,174.96
3620,UB-001610,139,1,705.48,0.0,705.48,504.16
3621,UB-001611,92,4,824.14,5.0,3131.73,2098.04
3622,UB-001612,19,2,665.93,0.0,1331.86,948.42
3623,UB-001612,24,1,92.53,0.0,92.53,61.51
3624,UB-001612,23,1,913.61,0.0,913.61,627.54
3625,UB-001612,74,3,1159.89,0.0,3479.67,2648.67
3626,UB-001613,51,1,240.95,0.0,240.95,158.99
3627,UB-001613,103,1,932.92,5.0,886.27,681.52
3628,UB-001614,135,1,605.53,0.0,605.53,397.42
3629,UB-001614,120,1,737.02,10.0,663.32,488.50
3630,UB-001614,106,1,1054.68,10.0,949.21,719.76
3631,UB-001615,34,1,162.72,0.0,162.72,138.03
3632,UB-001615,72,1,962.64,5.0,914.51,741.60
3633,UB-001615,139,2,705.62,10.0,1270.12,1008.32
3634,UB-001615,8,1,377.92,5.0,359.02,293.44
3635,UB-001615,67,1,158.75,0.0,158.75,96.20
3636,UB-001616,108,5,1159.27,5.0,5506.53,3977.75
3637,UB-001617,125,2,321.99,0.0,643.98,427.46
3638,UB-001618,144,1,425.67,0.0,425.67,300.62
3639,UB-001619,85,2,339.75,10.0,611.55,465.36
3640,UB-001620,77,1,286.19,0.0,286.19,195.63
3641,UB-001620,135,3,623.89,10.0,1684.50,1192.26
3642,UB-001621,117,1,534.27,0.0,534.27,410.43
3643,UB-001622,144,2,415.41,0.0,830.82,601.24
3644,UB-001623,29,1,744.87,20.0,595.90,536.32
3645,UB-001623,66,1,979.65,0.0,979.65,716.35
3646,UB-001623,73,1,1016.23,15.0,863.80,662.98
3647,UB-001624,131,1,907.36,0.0,907.36,688.03
3648,UB-001625,84,2,1257.17,5.0,2388.62,1624.24
3649,UB-001625,82,1,1058.58,0.0,1058.58,685.33
3650,UB-001625,15,3,1240.79,0.0,3722.37,2565.99
3651,UB-001626,95,2,498.35,5.0,946.87,739.60
3652,UB-001626,109,1,154.6,0.0,154.60,98.80
3653,UB-001626,45,2,823.18,0.0,1646.36,1221.74
3654,UB-001627,51,1,238.42,0.0,238.42,158.99
3655,UB-001627,112,2,453.93,10.0,817.07,676.08
3656,UB-001628,69,3,302.96,5.0,863.44,703.80
3657,UB-001628,105,2,1232.54,5.0,2341.83,1777.90
3658,UB-001628,25,3,673.07,0.0,2019.21,1488.84
3659,UB-001629,127,2,295.14,0.0,590.28,444.52
3660,UB-001629,77,2,282.57,20.0,452.11,391.26
3661,UB-001630,9,2,671.52,0.0,1343.04,1003.38
3662,UB-001630,16,2,1078.91,0.0,2157.82,1632.76
3663,UB-001630,4,1,818.82,5.0,777.88,608.34
3664,UB-001631,90,3,698.18,0.0,2094.54,1521.78
3665,UB-001631,125,1,328.35,0.0,328.35,213.73
3666,UB-001632,39,4,892.27,15.0,3033.72,2456.28
3667,UB-001632,119,1,598.85,0.0,598.85,477.50
3668,UB-001632,135,1,612.1,0.0,612.10,397.42
3669,UB-001633,89,3,598.26,0.0,1794.78,1257.45
3670,UB-001633,105,5,1280.31,10.0,5761.40,4444.75
3671,UB-001633,1,2,314.86,10.0,566.75,420.62
3672,UB-001633,85,2,336.32,0.0,672.64,465.36
3673,UB-001634,86,1,491.93,0.0,491.93,409.68
3674,UB-001634,108,2,1134.74,5.0,2156.01,1591.10
3675,UB-001635,18,1,812.93,0.0,812.93,648.71
3676,UB-001636,127,2,308.93,10.0,556.07,444.52
3677,UB-001636,64,1,317.99,15.0,270.29,214.27
3678,UB-001636,60,2,188.38,0.0,376.76,289.64
3679,UB-001636,118,1,649.26,0.0,649.26,421.79
3680,UB-001637,93,2,92.52,0.0,185.04,145.66
3681,UB-001637,144,1,435.32,10.0,391.79,300.62
3682,UB-001637,44,1,767.89,0.0,767.89,587.81
3683,UB-001637,31,1,740.98,0.0,740.98,581.59
3684,UB-001637,108,1,1108.99,5.0,1053.54,795.55
3685,UB-001638,107,1,322.42,5.0,306.30,228.45
3686,UB-001639,15,1,1255.13,10.0,1129.62,855.33
3687,UB-001639,126,3,1234.2,0.0,3702.60,2410.50
3688,UB-001639,44,1,770.63,15.0,655.04,587.81
3689,UB-001640,44,1,761.49,10.0,685.34,587.81
3690,UB-001641,134,3,947.86,0.0,2843.58,1899.60
3691,UB-001641,71,1,187.18,15.0,159.10,122.07
3692,UB-001642,90,2,675.22,0.0,1350.44,1014.52
3693,UB-001643,8,2,377.28,0.0,754.56,586.88
3694,UB-001644,129,1,1177.96,0.0,1177.96,766.85
3695,UB-001644,58,2,558.75,10.0,1005.75,713.12
3696,UB-001644,91,2,453.41,10.0,816.14,642.14
3697,UB-001644,105,1,1282.78,0.0,1282.78,888.95
3698,UB-001645,57,1,786.51,0.0,786.51,567.70
3699,UB-001645,15,1,1193.71,10.0,1074.34,855.33
3700,UB-001645,75,1,875.28,0.0,875.28,587.78
3701,UB-001645,55,1,908.04,15.0,771.83,606.14
3702,UB-001646,114,1,1015.5,10.0,913.95,645.87
3703,UB-001646,73,4,986.89,10.0,3552.80,2651.92
3704,UB-001646,55,1,909.11,10.0,818.20,606.14
3705,UB-001647,111,1,667.08,0.0,667.08,556.79
3706,UB-001647,85,2,330.68,0.0,661.36,465.36
3707,UB-001648,125,3,325.31,20.0,780.74,641.19
3708,UB-001649,78,1,772.96,10.0,695.66,544.75
3709,UB-001650,132,1,1233.99,15.0,1048.89,810.08
3710,UB-001651,4,2,776.79,5.0,1475.90,1216.68
3711,UB-001651,59,1,294.8,10.0,265.32,241.88
3712,UB-001651,74,2,1171.93,0.0,2343.86,1765.78
3713,UB-001651,130,2,911.1,0.0,1822.20,1307.06
3714,UB-001651,111,1,661.64,10.0,595.48,556.79
3715,UB-001652,119,1,583.18,0.0,583.18,477.50
3716,UB-001653,93,1,90.98,0.0,90.98,72.83
3717,UB-001654,68,2,222.42,0.0,444.84,322.38
3718,UB-001654,82,3,1060.74,0.0,3182.22,2055.99
3719,UB-001655,92,3,835.27,0.0,2505.81,1573.53
3720,UB-001655,29,1,745.83,0.0,745.83,536.32
3721,UB-001655,70,1,1344.31,0.0,1344.31,864.59
3722,UB-001656,88,2,703.16,10.0,1265.69,1107.78
3723,UB-001656,32,1,101.73,10.0,91.56,79.85
3724,UB-001657,14,3,755.55,15.0,1926.65,1708.92
3725,UB-001657,84,2,1234.39,5.0,2345.34,1624.24
3726,UB-001658,39,1,880.19,0.0,880.19,614.07
3727,UB-001659,113,4,865.07,5.0,3287.27,2780.00
3728,UB-001659,63,1,249.38,0.0,249.38,167.23
3729,UB-001659,15,1,1192.05,0.0,1192.05,855.33
3730,UB-001660,47,1,108.65,0.0,108.65,87.48
3731,UB-001661,52,1,667.36,0.0,667.36,457.32
3732,UB-001661,135,1,626.91,15.0,532.87,397.42
3733,UB-001661,100,1,204.49,15.0,173.82,158.88
3734,UB-001661,29,1,742.92,0.0,742.92,536.32
3735,UB-001661,104,4,1276.76,0.0,5107.04,3519.68
3736,UB-001662,22,1,660.81,0.0,660.81,475.66
3737,UB-001662,37,3,1025.13,15.0,2614.08,2494.35
3738,UB-001662,106,2,1044.09,0.0,2088.18,1439.52
3739,UB-001663,129,1,1201.31,0.0,1201.31,766.85
3740,UB-001663,13,1,358.62,0.0,358.62,235.91
3741,UB-001663,115,2,1184.03,0.0,2368.06,1597.84
3742,UB-001663,17,1,848.03,5.0,805.63,644.64
3743,UB-001664,62,1,372.94,20.0,298.35,260.55
3744,UB-001664,118,2,620.88,20.0,993.41,843.58
3745,UB-001664,18,1,818.18,0.0,818.18,648.71
3746,UB-001664,5,4,1400.63,15.0,4762.14,3489.00
3747,UB-001665,27,2,1050.18,20.0,1680.29,1782.76
3748,UB-001665,7,1,1044.97,10.0,940.47,753.75
3749,UB-001666,5,4,1373.05,0.0,5492.20,3489.00
3750,UB-001666,81,1,1072.53,0.0,1072.53,710.48
3751,UB-001666,28,1,868.89,10.0,782.00,673.25
3752,UB-001667,2,2,500.23,0.0,1000.46,742.44
3753,UB-001668,72,1,991.09,10.0,891.98,741.60
3754,UB-001668,31,3,748.7,0.0,2246.10,1744.77
3755,UB-001668,21,2,783.95,0.0,1567.90,1164.12
3756,UB-001668,27,1,1079.11,0.0,1079.11,891.38
3757,UB-001669,44,3,753.84,0.0,2261.52,1763.43
3758,UB-001669,80,1,413.21,0.0,413.21,302.58
3759,UB-001669,120,2,743.44,0.0,1486.88,977.00
3760,UB-001670,31,1,748.56,5.0,711.13,581.59
3761,UB-001670,60,1,190.1,0.0,190.10,144.82
3762,UB-001670,7,1,1052.93,5.0,1000.28,753.75
3763,UB-001670,122,2,648.79,20.0,1038.06,1016.04
3764,UB-001670,50,1,424.41,0.0,424.41,327.69
3765,UB-001671,73,1,976.74,5.0,927.90,662.98
3766,UB-001672,58,2,586.58,5.0,1114.50,713.12
3767,UB-001672,37,2,1027.34,0.0,2054.68,1662.90
3768,UB-001672,107,4,322.9,10.0,1162.44,913.80
3769,UB-001673,52,3,659.39,5.0,1879.26,1371.96
3770,UB-001673,132,3,1256.75,0.0,3770.25,2430.24
3771,UB-001673,76,3,815.59,5.0,2324.43,1850.67
3772,UB-001674,64,2,316.04,10.0,568.87,428.54
3773,UB-001674,26,2,214.33,20.0,342.93,276.98
3774,UB-001674,30,1,1329.07,0.0,1329.07,865.11
3775,UB-001674,32,1,106.41,15.0,90.45,79.85
3776,UB-001675,21,1,787.2,0.0,787.20,582.06
3777,UB-001675,136,2,1339.86,0.0,2679.72,1733.96
3778,UB-001676,28,1,892.74,0.0,892.74,673.25
3779,UB-001676,126,2,1258.1,0.0,2516.20,1607.00
3780,UB-001676,49,3,953.5,0.0,2860.50,1842.12
3781,UB-001677,31,2,737.93,0.0,1475.86,1163.18
3782,UB-001677,110,2,937.66,0.0,1875.32,1358.68
3783,UB-001677,109,2,156.19,0.0,312.38,197.60
3784,UB-001678,121,1,907.9,0.0,907.90,683.69
3785,UB-001678,59,1,305.9,0.0,305.90,241.88
3786,UB-001678,76,2,820.75,0.0,1641.50,1233.78
3787,UB-001679,29,2,719.66,0.0,1439.32,1072.64
3788,UB-001679,2,1,510.3,15.0,433.76,371.22
3789,UB-001680,81,3,1051.79,0.0,3155.37,2131.44
3790,UB-001680,6,3,946.81,20.0,2272.34,2076.87
3791,UB-001681,130,1,928.86,0.0,928.86,653.53
3792,UB-001681,87,1,375.57,0.0,375.57,296.68
3793,UB-001682,134,1,950.42,5.0,902.90,633.20
3794,UB-001682,133,1,512.73,0.0,512.73,320.37
3795,UB-001682,29,1,743.5,5.0,706.33,536.32
3796,UB-001682,23,2,910.66,15.0,1548.12,1255.08
3797,UB-001683,121,2,927.43,0.0,1854.86,1367.38
3798,UB-001683,71,2,191.74,10.0,345.13,244.14
3799,UB-001684,47,1,103.48,0.0,103.48,87.48
3800,UB-001684,36,1,853.58,10.0,768.22,533.78
3801,UB-001684,91,4,459.6,0.0,1838.40,1284.28
3802,UB-001685,63,1,250.3,0.0,250.30,167.23
3803,UB-001685,94,1,753.23,10.0,677.91,538.36
3804,UB-001685,53,3,1252.73,0.0,3758.19,2595.36
3805,UB-001686,46,4,220.93,0.0,883.72,671.24
3806,UB-001686,15,1,1226.4,0.0,1226.40,855.33
3807,UB-001687,90,4,711.88,5.0,2705.14,2029.04
3808,UB-001688,86,1,487.24,0.0,487.24,409.68
3809,UB-001689,96,1,500.03,0.0,500.03,367.22
3810,UB-001689,14,1,741.64,10.0,667.48,569.64
3811,UB-001689,23,1,894.15,5.0,849.44,627.54
3812,UB-001690,50,1,423.97,0.0,423.97,327.69
3813,UB-001690,24,1,96.45,5.0,91.63,61.51
3814,UB-001691,65,1,732.75,0.0,732.75,525.60
3815,UB-001691,27,2,1094.96,0.0,2189.92,1782.76
3816,UB-001692,125,1,321.44,15.0,273.22,213.73
3817,UB-001692,123,1,471.81,0.0,471.81,328.90
3818,UB-001693,137,1,1278.21,5.0,1214.30,816.22
3819,UB-001693,12,1,565.19,5.0,536.93,425.66
3820,UB-001693,59,3,299.8,5.0,854.43,725.64
3821,UB-001694,127,1,294.61,0.0,294.61,222.26
3822,UB-001694,46,3,221.68,10.0,598.54,503.43
3823,UB-001694,34,3,167.05,0.0,501.15,414.09
3824,UB-001695,48,2,355.72,0.0,711.44,509.26
3825,UB-001695,110,2,932.83,10.0,1679.09,1358.68
3826,UB-001696,80,4,397.62,0.0,1590.48,1210.32
3827,UB-001697,26,3,221.48,10.0,598.00,415.47
3828,UB-001698,55,2,897.66,0.0,1795.32,1212.28
3829,UB-001698,117,2,563.72,5.0,1071.07,820.86
3830,UB-001699,49,1,970.35,5.0,921.83,614.04
3831,UB-001699,25,1,662.57,15.0,563.18,496.28
3832,UB-001699,48,1,364.42,0.0,364.42,254.63
3833,UB-001700,130,1,912.69,5.0,867.06,653.53
3834,UB-001700,139,2,726.63,0.0,1453.26,1008.32
3835,UB-001700,21,1,804.65,10.0,724.19,582.06
3836,UB-001700,4,1,797.82,0.0,797.82,608.34
3837,UB-001701,108,1,1153.93,10.0,1038.54,795.55
3838,UB-001702,16,1,1073.87,0.0,1073.87,816.38
3839,UB-001702,36,3,843.66,0.0,2530.98,1601.34
3840,UB-001702,68,2,226.79,10.0,408.22,322.38
3841,UB-001702,75,2,908.13,20.0,1453.01,1175.56
3842,UB-001702,24,1,94.97,0.0,94.97,61.51
3843,UB-001703,12,1,564.97,0.0,564.97,425.66
3844,UB-001703,86,1,481.24,15.0,409.05,409.68
3845,UB-001703,120,3,736.25,10.0,1987.88,1465.50
3846,UB-001703,68,1,228.78,5.0,217.34,161.19
3847,UB-001704,81,1,1055.1,15.0,896.84,710.48
3848,UB-001705,83,2,845.38,15.0,1437.15,1414.00
3849,UB-001705,127,2,301.82,20.0,482.91,444.52
3850,UB-001705,82,2,1041.68,0.0,2083.36,1370.66
3851,UB-001705,142,5,472.15,0.0,2360.75,2031.45
3852,UB-001706,111,2,641.12,5.0,1218.13,1113.58
3853,UB-001706,29,1,712.36,0.0,712.36,536.32
3854,UB-001706,131,1,901.33,15.0,766.13,688.03
3855,UB-001707,13,2,376.71,10.0,678.08,471.82
3856,UB-001707,136,1,1417.68,15.0,1205.03,866.98
3857,UB-001708,65,3,727.65,20.0,1746.36,1576.80
3858,UB-001708,47,1,106.83,5.0,101.49,87.48
3859,UB-001708,18,2,809.5,10.0,1457.10,1297.42
3860,UB-001708,120,1,708.94,20.0,567.15,488.50
3861,UB-001709,31,2,721.28,0.0,1442.56,1163.18
3862,UB-001710,62,3,392.49,5.0,1118.60,781.65
3863,UB-001710,96,4,517.63,0.0,2070.52,1468.88
3864,UB-001710,92,4,806.98,10.0,2905.13,2098.04
3865,UB-001710,26,2,224.25,0.0,448.50,276.98
3866,UB-001710,64,1,330.94,15.0,281.30,214.27
3867,UB-001711,7,2,1032.28,0.0,2064.56,1507.50
3868,UB-001711,128,2,176.44,10.0,317.59,283.82
3869,UB-001711,4,1,778.48,0.0,778.48,608.34
3870,UB-001712,134,2,968.37,0.0,1936.74,1266.40
3871,UB-001712,68,2,216.72,15.0,368.42,322.38
3872,UB-001713,87,2,385.92,20.0,617.47,593.36
3873,UB-001713,79,1,751.33,0.0,751.33,478.88
3874,UB-001713,113,1,857.76,5.0,814.87,695.00
3875,UB-001714,119,2,581.55,0.0,1163.10,955.00
3876,UB-001714,102,2,1214.44,0.0,2428.88,1658.76
3877,UB-001714,61,1,1115.01,20.0,892.01,828.14
3878,UB-001714,107,1,317.48,5.0,301.61,228.45
3879,UB-001715,2,2,507.3,0.0,1014.60,742.44
3880,UB-001715,50,1,430.11,0.0,430.11,327.69
3881,UB-001716,96,1,492.41,0.0,492.41,367.22
3882,UB-001716,112,1,469.38,10.0,422.44,338.04
3883,UB-001716,41,1,946.6,0.0,946.60,743.96
3884,UB-001716,80,1,405.44,0.0,405.44,302.58
3885,UB-001716,89,2,588.03,0.0,1176.06,838.30
3886,UB-001717,32,1,105.51,0.0,105.51,79.85
3887,UB-001718,66,2,976.03,0.0,1952.06,1432.70
3888,UB-001718,93,1,93.84,10.0,84.46,72.83
3889,UB-001719,76,1,813.14,0.0,813.14,616.89
3890,UB-001720,134,5,953.87,0.0,4769.35,3166.00
3891,UB-001720,33,1,438.15,15.0,372.43,296.56
3892,UB-001720,13,1,377.55,10.0,339.80,235.91
3893,UB-001721,132,1,1232.62,0.0,1232.62,810.08
3894,UB-001721,96,3,501.24,0.0,1503.72,1101.66
3895,UB-001721,38,1,1058.92,20.0,847.14,721.69
3896,UB-001722,43,3,165.34,5.0,471.22,350.64
3897,UB-001722,125,2,324.14,10.0,583.45,427.46
3898,UB-001722,15,1,1198.02,0.0,1198.02,855.33
3899,UB-001722,65,3,723.2,0.0,2169.60,1576.80
3900,UB-001722,80,2,400.16,0.0,800.32,605.16
3901,UB-001723,35,3,806.55,0.0,2419.65,1702.89
3902,UB-001723,78,2,794.4,5.0,1509.36,1089.50
3903,UB-001723,141,2,280.49,5.0,532.93,371.34
3904,UB-001724,50,1,443.63,10.0,399.27,327.69
3905,UB-001724,63,4,256.63,5.0,975.19,668.92
3906,UB-001724,95,1,482.92,0.0,482.92,369.80
3907,UB-001724,15,1,1223.19,0.0,1223.19,855.33
3908,UB-001725,27,1,1066.79,15.0,906.77,891.38
3909,UB-001725,99,2,115.97,10.0,208.75,161.88
3910,UB-001726,75,1,881.23,20.0,704.98,587.78
3911,UB-001726,32,1,104.71,5.0,99.47,79.85
3912,UB-001726,130,1,914.87,15.0,777.64,653.53
3913,UB-001727,109,1,159.67,0.0,159.67,98.80
3914,UB-001728,25,1,666.6,10.0,599.94,496.28
3915,UB-001729,21,2,774.48,0.0,1548.96,1164.12
3916,UB-001730,123,1,458.35,5.0,435.43,328.90
3917,UB-001730,103,1,903.4,15.0,767.89,681.52
3918,UB-001730,31,1,735.3,20.0,588.24,581.59
3919,UB-001730,87,2,376.99,0.0,753.98,593.36
3920,UB-001730,58,2,584.1,0.0,1168.20,713.12
3921,UB-001731,55,1,927.8,0.0,927.80,606.14
3922,UB-001731,48,1,350.49,0.0,350.49,254.63
3923,UB-001732,118,1,638.57,15.0,542.78,421.79
3924,UB-001732,1,1,310.28,20.0,248.22,210.31
3925,UB-001732,125,1,335.6,0.0,335.60,213.73
3926,UB-001733,37,2,1059.18,20.0,1694.69,1662.90
3927,UB-001733,90,5,673.7,0.0,3368.50,2536.30
3928,UB-001734,113,1,875.32,0.0,875.32,695.00
3929,UB-001734,85,4,326.09,0.0,1304.36,930.72
3930,UB-001735,60,3,192.46,10.0,519.64,434.46
3931,UB-001735,125,1,339.7,0.0,339.70,213.73
3932,UB-001736,89,1,579.63,5.0,550.65,419.15
3933,UB-001736,113,1,847.02,0.0,847.02,695.00
3934,UB-001737,128,2,171.73,0.0,343.46,283.82
3935,UB-001737,80,3,402.53,0.0,1207.59,907.74
3936,UB-001738,79,1,754.02,0.0,754.02,478.88
3937,UB-001739,34,3,167.76,0.0,503.28,414.09
3938,UB-001740,94,1,759.59,0.0,759.59,538.36
3939,UB-001740,73,1,992.22,0.0,992.22,662.98
3940,UB-001741,93,2,90.82,20.0,145.31,145.66
3941,UB-001741,40,3,376.33,20.0,903.19,767.82
3942,UB-001742,62,3,383.93,0.0,1151.79,781.65
3943,UB-001742,90,1,699.43,10.0,629.49,507.26
3944,UB-001742,61,1,1115.67,0.0,1115.67,828.14
3945,UB-001742,56,2,502.29,0.0,1004.58,697.56
3946,UB-001743,15,1,1209.09,10.0,1088.18,855.33
3947,UB-001743,109,1,156.45,10.0,140.81,98.80
3948,UB-001743,8,3,368.51,10.0,994.98,880.32
3949,UB-001744,48,4,368.3,15.0,1252.22,1018.52
3950,UB-001745,49,1,982.84,0.0,982.84,614.04
3951,UB-001745,6,1,946.06,0.0,946.06,692.29
3952,UB-001746,124,2,531.76,10.0,957.17,891.12
3953,UB-001746,116,1,749.08,0.0,749.08,498.56
3954,UB-001747,2,2,499.03,0.0,998.06,742.44
3955,UB-001748,29,1,725.26,10.0,652.73,536.32
3956,UB-001749,72,1,981.17,0.0,981.17,741.60
3957,UB-001749,35,2,774.84,0.0,1549.68,1135.26
3958,UB-001750,51,1,236.16,15.0,200.74,158.99
3959,UB-001750,103,1,937.36,10.0,843.62,681.52
3960,UB-001750,87,1,384.43,0.0,384.43,296.68
3961,UB-001751,33,1,444.46,15.0,377.79,296.56
3962,UB-001751,12,3,548.63,10.0,1481.30,1276.98
3963,UB-001752,89,2,574.77,5.0,1092.06,838.30
3964,UB-001753,83,1,841.23,0.0,841.23,707.00
3965,UB-001753,17,1,836.23,20.0,668.98,644.64
3966,UB-001754,24,2,94.05,10.0,169.29,123.02
3967,UB-001755,118,1,646.37,0.0,646.37,421.79
3968,UB-001756,54,1,1020.28,5.0,969.27,807.18
3969,UB-001756,144,2,418.62,5.0,795.38,601.24
3970,UB-001756,142,1,481.95,0.0,481.95,406.29
3971,UB-001756,35,1,771.04,15.0,655.38,567.63
3972,UB-001756,138,4,896.07,5.0,3405.07,2418.40
3973,UB-001757,41,3,902.97,0.0,2708.91,2231.88
3974,UB-001757,101,2,1085.78,15.0,1845.83,1786.54
3975,UB-001757,116,4,746.31,15.0,2537.45,1994.24
3976,UB-001757,15,1,1251.33,0.0,1251.33,855.33
3977,UB-001758,1,4,307.03,0.0,1228.12,841.24
3978,UB-001759,66,1,932.43,0.0,932.43,716.35
3979,UB-001759,30,2,1342.71,0.0,2685.42,1730.22
3980,UB-001759,103,1,885.72,0.0,885.72,681.52
3981,UB-001760,16,2,1093.92,0.0,2187.84,1632.76
3982,UB-001761,45,2,799.01,5.0,1518.12,1221.74
3983,UB-001762,28,1,868.3,0.0,868.30,673.25
3984,UB-001763,70,2,1402.74,0.0,2805.48,1729.18
3985,UB-001763,112,2,463.59,0.0,927.18,676.08
3986,UB-001764,134,3,929.74,10.0,2510.30,1899.60
3987,UB-001764,90,2,674.07,0.0,1348.14,1014.52
3988,UB-001764,21,1,759.48,5.0,721.51,582.06
3989,UB-001764,95,2,472.01,0.0,944.02,739.60
3990,UB-001765,131,2,926.47,0.0,1852.94,1376.06
3991,UB-001766,54,1,1003.74,15.0,853.18,807.18
3992,UB-001766,39,2,889.65,0.0,1779.30,1228.14
3993,UB-001767,65,1,712.49,15.0,605.62,525.60
3994,UB-001767,41,3,944.2,0.0,2832.60,2231.88
3995,UB-001767,136,1,1346.61,0.0,1346.61,866.98
3996,UB-001767,143,2,825.41,0.0,1650.82,1229.42
3997,UB-001768,15,3,1257.41,20.0,3017.78,2565.99
3998,UB-001768,1,2,304.49,15.0,517.63,420.62
3999,UB-001768,5,2,1406.16,0.0,2812.32,1744.50
4000,UB-001768,3,1,1112.43,0.0,1112.43,724.04
4001,UB-001769,12,1,566.58,0.0,566.58,425.66
4002,UB-001770,94,3,745.85,0.0,2237.55,1615.08
4003,UB-001770,11,2,459.42,10.0,826.96,733.50
4004,UB-001771,109,1,160.86,0.0,160.86,98.80
4005,UB-001772,76,2,807.07,15.0,1372.02,1233.78
4006,UB-001772,83,2,866.7,10.0,1560.06,1414.00
4007,UB-001773,71,1,193.27,0.0,193.27,122.07
4008,UB-001773,52,1,644.7,15.0,548.00,457.32
4009,UB-001774,3,1,1162.36,0.0,1162.36,724.04
4010,UB-001774,38,3,1077.37,15.0,2747.29,2165.07
4011,UB-001775,122,1,656.22,0.0,656.22,508.02
4012,UB-001775,25,1,643.26,0.0,643.26,496.28
4013,UB-001775,1,1,301.98,0.0,301.98,210.31
4014,UB-001776,54,2,1014.49,0.0,2028.98,1614.36
4015,UB-001777,113,1,865.04,20.0,692.03,695.00
4016,UB-001778,11,3,453.79,0.0,1361.37,1100.25
4017,UB-001778,59,2,302.86,10.0,545.15,483.76
4018,UB-001779,127,3,293.52,10.0,792.50,666.78
4019,UB-001779,14,3,741.98,5.0,2114.64,1708.92
4020,UB-001779,19,2,674.91,5.0,1282.33,948.42
4021,UB-001779,33,2,428.55,0.0,857.10,593.12
4022,UB-001779,13,1,377.76,0.0,377.76,235.91
4023,UB-001780,107,2,321.18,15.0,546.01,456.90
4024,UB-001780,18,1,843.96,10.0,759.56,648.71
4025,UB-001781,47,1,105.18,20.0,84.14,87.48
4026,UB-001782,20,1,959.85,0.0,959.85,674.24
4027,UB-001782,93,1,91.03,5.0,86.48,72.83
4028,UB-001783,34,2,165.56,10.0,298.01,276.06
4029,UB-001784,96,4,497.92,0.0,1991.68,1468.88
4030,UB-001784,112,2,464.26,0.0,928.52,676.08
4031,UB-001785,139,2,705.83,5.0,1341.08,1008.32
4032,UB-001786,73,1,996.78,20.0,797.42,662.98
4033,UB-001786,6,4,972.47,0.0,3889.88,2769.16
4034,UB-001786,19,1,687.5,5.0,653.13,474.21
4035,UB-001787,51,3,240.69,0.0,722.07,476.97
4036,UB-001787,9,1,683.41,0.0,683.41,501.69
4037,UB-001788,45,1,829.36,0.0,829.36,610.87
4038,UB-001788,76,2,827.43,20.0,1323.89,1233.78
4039,UB-001788,47,1,104.34,5.0,99.12,87.48
4040,UB-001789,42,1,604.2,20.0,483.36,398.38
4041,UB-001790,110,1,946.45,5.0,899.13,679.34
4042,UB-001790,120,1,715.48,0.0,715.48,488.50
4043,UB-001790,59,1,305.98,0.0,305.98,241.88
4044,UB-001790,134,2,922.83,10.0,1661.09,1266.40
4045,UB-001791,136,1,1352.0,0.0,1352.00,866.98
4046,UB-001791,95,1,487.95,5.0,463.55,369.80
4047,UB-001791,133,2,507.87,5.0,964.95,640.74
4048,UB-001792,19,1,687.85,10.0,619.07,474.21
4049,UB-001792,110,2,953.62,15.0,1621.15,1358.68
4050,UB-001793,24,1,95.39,5.0,90.62,61.51
4051,UB-001793,66,3,953.18,15.0,2430.61,2149.05
4052,UB-001793,100,1,205.77,0.0,205.77,158.88
4053,UB-001794,44,2,786.25,5.0,1493.88,1175.62
4054,UB-001795,77,2,282.43,0.0,564.86,391.26
4055,UB-001795,61,1,1125.66,0.0,1125.66,828.14
4056,UB-001796,17,2,865.48,0.0,1730.96,1289.28
4057,UB-001796,118,1,619.59,15.0,526.65,421.79
4058,UB-001796,141,1,284.15,0.0,284.15,185.67
4059,UB-001797,87,1,380.59,0.0,380.59,296.68
4060,UB-001798,128,2,168.75,5.0,320.63,283.82
4061,UB-001799,113,2,897.37,5.0,1705.00,1390.00
4062,UB-001799,122,1,650.71,0.0,650.71,508.02
4063,UB-001800,105,2,1261.36,20.0,2018.18,1777.90
4064,UB-001800,80,3,407.85,0.0,1223.55,907.74
4065,UB-001801,7,5,1039.73,10.0,4678.79,3768.75
4066,UB-001802,101,1,1147.31,0.0,1147.31,893.27
4067,UB-001802,72,1,976.66,5.0,927.83,741.60
4068,UB-001802,90,1,706.04,0.0,706.04,507.26
4069,UB-001802,88,1,710.83,15.0,604.21,553.89
4070,UB-001803,125,2,335.0,0.0,670.00,427.46
4071,UB-001803,46,4,212.72,20.0,680.70,671.24
4072,UB-001804,120,1,724.56,5.0,688.33,488.50
4073,UB-001805,30,3,1319.57,0.0,3958.71,2595.33
4074,UB-001806,52,3,654.13,15.0,1668.03,1371.96
